Customer ID,Name,Gender,Age,Email Address,Dietary Preferences,Food Allergies,Health Condition,Disliked Foods,Cooking Skill Level,Budget Range,Common Ingredients,Last Active Time,cannot_eat,Household Size
31827a3a-8e7e-4798-bdf8-0ee2c0afa88b,Kim Ochoa,Male,75,huntjoseph@example.net,中式,芝麻,心臟病,"['玉米筍', '桂竹筍', '高麗菜', '茭白筍']",Intermediate,Medium,Chicken,2024-02-10 02:04:14,,5.0
48c318bb-522a-4e8f-a41b-f5736cf6ff1a,Nicholas Murphy,Female,78,joseph33@example.com,歐式,花生,骨質疏鬆症,"['冬瓜', '洋蔥', '鮮蝦', '芋頭', '苦瓜', '香蕉']",Intermediate,Medium,Eggs,2023-10-10 10:59:13,,3.0
103092b8-f715-4ff0-a558-05d67fac1245,Jacob Price,Male,76,alisoncarr@example.com,日式,芥末,糖尿病,"['櫛瓜', '菱角', '蒲瓜', '牛肉', '馬鈴薯']",Intermediate,High,Eggs,2022-09-27 20:16:50,,2.0
4c3a6417-b14e-4a5c-afae-e49f34246310,Jessica Fisher,Male,47,fmoyer@example.org,印度式,牛奶,慢性呼吸道疾病,"['綠竹筍', '皇宮菜']",Expert,Medium,Rice,2023-09-11 21:59:50,,2.0
05466a47-fa46-4b0e-9b17-457073981303,Joseph Henderson,Female,72,ibenitez@example.org,中式,牛奶,關節炎,"['芥菜', '豆腐', '栗子', '大黃瓜', '高麗菜', '山藥']",Intermediate,High,Chicken,2022-11-21 15:00:50,,2.0
96940329-68c7-43cf-8116-d9b61cd921a2,Ricardo Dyer,Female,71,bethwallace@example.org,西式,無,糖尿病,"['鯧魚', '皇宮菜']",Expert,Low,Chicken,2024-01-22 00:02:39,,3.0
9950c182-e94d-4918-bdfd-8bc68fd7ebe4,Lori Beard,Male,51,timothy14@example.net,西式,貝類,慢性呼吸道疾病,"['青江菜', '干貝', '茄子']",Beginner,High,Chicken,2023-09-27 18:57:11,,2.0
798b3207-c08b-4eb1-a2d8-cd8605fc287d,Stephanie Rogers,Female,45,lauren89@example.net,中式,貝類,高血壓,"['烏魚', '豆干', '牛肉', '根莖', '大黃瓜']",Beginner,Medium,Chicken,2022-08-09 13:31:30,,2.0
7c40ffc8-e59d-4531-87ed-ba888332a31c,Stephanie Webb,Male,79,devin34@example.org,韓式,大豆,關節炎,['皇帝豆'],Expert,Low,Chicken,2022-09-28 05:29:50,,4.0
a21debb6-de55-4d1e-b1d2-bbdce3a9f81d,Brian Crawford,Female,49,jeffreyrojas@example.org,中式,無,心臟病,"['葉菜', '酪梨', '茭白筍', '四季豆']",Expert,High,Rice,2022-09-16 17:19:29,,5.0
4ded74e9-d073-4f46-8cde-548ffeb11245,Tracy Ramirez,Male,53,matthewgibbs@example.net,西式,芥末,慢性呼吸道疾病,['豬肉'],Beginner,Low,Eggs,2023-11-02 07:11:41,,4.0
3eca8574-653c-469d-b4c6-a55ae79f4e4b,Diane Price,Male,48,henrymichael@example.com,東南亞式,小麥,高血壓,['鮮蝦'],Expert,Medium,Eggs,2023-06-27 21:39:01,,3.0
0a5049a9-7c8a-40f0-a711-6687cc741f16,Jessica Bennett,Female,47,toddanderson@example.org,韓式,芹菜,骨質疏鬆症,['蒜頭'],Intermediate,Low,Eggs,2022-11-24 18:10:33,,3.0
e3cba844-d57f-4ceb-ad91-0709ed845ae7,Samantha Sanchez,Male,65,zachary37@example.net,韓式,牛奶,高血壓,"['玉米', '芥菜', '大黃瓜', '蟹類', '豬肉', '空心菜']",Expert,Low,Rice,2023-11-09 15:26:45,,5.0
0a085679-b3e0-4705-ad96-6258f9ec822b,Julie Duffy,Female,45,johnstonmargaret@example.com,西式,魚,糖尿病,"['藜麥', '芋頭', '櫛瓜']",Beginner,Medium,Eggs,2023-10-01 10:20:47,,4.0
7dda6d9f-dedb-47ef-8531-cd8f943d8185,Melissa Gibson,Female,51,millerjohn@example.net,中式,貝類,心臟病,"['芹菜', '洋蔥', '茭白筍', '玉米', '根莖']",Beginner,Low,Eggs,2023-05-18 10:45:55,,4.0
1fd65251-34b9-45ef-9855-96fa7698c4eb,Alexis Anthony,Female,50,austin45@example.net,日式,貝類,糖尿病,"['芥菜', '烏魚', '蘋果', '花椰菜']",Expert,Medium,Rice,2023-01-22 05:18:07,,3.0
1b69e0b9-7d88-447a-8f73-f9e773f9ef1e,Kristin Rollins,Male,46,zbrown@example.com,歐式,貝類,骨質疏鬆症,"['蓮藕', '杏鮑菇', '草莓', '韭菜']",Beginner,High,Eggs,2023-08-18 18:39:52,,3.0
1a464c06-2b25-4f1b-a7f9-e0af9f366e37,Jason Guzman,Female,73,tamaracruz@example.com,印度式,蛋,糖尿病,"['菱角', '莧菜', '蘋果']",Expert,Low,Chicken,2024-01-14 16:04:34,,2.0
8f831933-4f6b-4ced-90d8-0fd259f63033,Chris Hopkins,Male,49,jasongarrison@example.org,歐式,芹菜,關節炎,"['葉菜', '茄子', '芹菜', '桂竹筍', '紅豆']",Intermediate,High,Chicken,2023-08-28 05:36:47,,1.0
f5455c64-b056-49f8-8161-3aec6f35012e,Aaron Bridges,Female,63,harryramsey@example.net,印度式,蛋,關節炎,"['蘆筍', '小黃瓜', '油菜', '綠竹筍']",Expert,High,Eggs,2022-05-30 00:09:23,,2.0
8c8e2387-bb40-4381-b7d8-a0c9fc823107,Kathleen Stewart,Male,58,justin95@example.net,西式,花生,慢性呼吸道疾病,"['冬瓜', '豆皮', '玉米', '番茄', '雞肉']",Intermediate,Low,Eggs,2023-11-30 17:21:10,,2.0
488c5b9a-50ee-41c3-a771-be89f53db35a,Christopher Ochoa,Female,51,nmatthews@example.org,韓式,牛奶,糖尿病,"['荔枝', '酪梨', '杏鮑菇', '紅蔥頭', '苦瓜']",Expert,High,Rice,2022-08-06 09:06:02,,3.0
91ac101d-dd01-43c5-a11c-6f76febd985f,Melissa Morgan,Female,52,janet77@example.org,歐式,花生,骨質疏鬆症,"['薑', '玉米', '豆腐', '羊肉', '酪梨', '烏魚子']",Beginner,High,Chicken,2022-12-10 08:42:27,,5.0
9793bc4b-9671-4562-8675-a17e94fc03af,Robert Thompson,Male,53,fergusonnathan@example.org,西式,大豆,糖尿病,"['苦瓜', '玉米']",Expert,Medium,Rice,2023-11-30 04:00:07,,3.0
447aaa25-1291-4f52-9e5d-14b09dd938d9,Ryan Anderson DDS,Female,65,rossbrittany@example.org,日式,芝麻,高血壓,"['櫛瓜', '抱子芥菜', '玉米', '豆皮']",Intermediate,Medium,Chicken,2023-10-17 01:33:11,,3.0
e97231f8-9168-4f3f-8ac3-75f448ac49f9,Tanya Torres,Male,65,suarezmatthew@example.com,西式,花生,慢性呼吸道疾病,"['栗子', '山藥', '韭菜', '茭白筍', '葉菜']",Intermediate,Medium,Chicken,2022-11-12 10:48:47,,3.0
01f122b4-3fa6-4b49-ba5f-4e87dcf62eba,Shane Garcia,Male,55,fbell@example.org,印度式,芝麻,慢性呼吸道疾病,"['茼蒿', '荔枝', '番茄', '蘆筍', '貝類']",Intermediate,Medium,Rice,2024-02-03 08:13:30,,3.0
48e89f6e-b69a-4f8e-8be6-3604cc7ec2e0,Monica Moran,Male,50,lboyd@example.net,東南亞式,芝麻,心臟病,"['菠菜', '葉菜', '大頭菜', '莧菜']",Beginner,Low,Chicken,2023-01-29 03:48:37,,2.0
d710f235-9c5a-4042-8408-4b77ccbc7020,Stacy Richardson,Male,45,judith47@example.com,中式,貝類,糖尿病,"['綠竹筍', '玉米筍', '茄子', '烏魚子', '鮮蝦', '大頭菜']",Intermediate,Low,Eggs,2022-09-30 06:43:53,,5.0
cd6f0b28-5d54-401c-8ab1-6d54ea2bf2fc,Janet Davis,Female,52,aaronmalone@example.com,印度式,芹菜,心臟病,"['荔枝', '豬肉', '水果', '杏鮑菇', '蘿蔔']",Beginner,Medium,Rice,2022-07-24 07:47:43,,5.0
962b070d-001e-4de3-a8d9-b7951c6e8dc4,Sandra Ryan,Male,63,jessicatorres@example.com,西式,牛奶,心臟病,"['莧菜', '鯧魚', '芥菜', '竹筍', '抱子芥菜']",Beginner,Medium,Chicken,2023-03-09 04:42:11,,1.0
bc2eb10b-5717-406a-ac8d-eb3b448ad36c,Tamara Fowler,Female,46,tdavis@example.net,西式,花生,糖尿病,"['蒜頭', '魚類', '玉米筍', '牛肉', '山藥']",Intermediate,Medium,Chicken,2023-11-06 18:32:47,,5.0
89df3814-bd80-4239-b848-e79c735d35af,Brandi Byrd,Male,59,lunaemily@example.org,韓式,堅果,骨質疏鬆症,"['馬鈴薯', '芋頭', '玉米筍']",Beginner,Medium,Chicken,2022-07-24 13:31:17,,3.0
0b910a20-43f4-4650-9eed-afed2afc19dd,Christopher Clark,Male,74,terrellmatthew@example.net,西式,芝麻,糖尿病,"['烏魚子', '大頭菜', '薑', '蟹類', '山藥', '菇類']",Expert,Medium,Rice,2023-08-11 07:15:00,,4.0
5e413ee9-485c-4168-a7d0-8f310ca5de05,Melissa Chaney,Male,63,schneiderlauren@example.com,中式,芥末,慢性呼吸道疾病,"['大黃瓜', '韭菜']",Expert,High,Eggs,2024-03-16 23:23:24,,3.0
0feca6d7-e483-4acd-9f30-77ed4728a476,Andre Ibarra,Female,59,hahnkristen@example.org,東南亞式,堅果,關節炎,"['櫛瓜', '洋蔥', '皇帝豆', '茭白筍', '香蕉', '芒果']",Intermediate,Low,Rice,2022-10-30 06:31:58,,3.0
b9cd34f4-9ccb-4339-9770-e45e659684e7,Laura Roberson,Male,70,valenciacaitlin@example.net,印度式,無,關節炎,"['豬肉', '魚類', '蒜頭']",Beginner,Low,Chicken,2022-12-10 12:10:29,,5.0
d37bac66-dfc0-44c5-98a3-79d1fc15f1e2,Candice Smith,Female,66,ronaldvelazquez@example.net,韓式,花生,骨質疏鬆症,"['蓮藕', '芋頭', '海鮮', '大頭菜', '長豆', '皇宮菜']",Expert,Medium,Eggs,2024-03-25 16:03:47,,1.0
fc6718d0-812a-4e59-b09b-441c6947c401,Matthew Brooks,Male,66,tweeks@example.net,歐式,芝麻,心臟病,"['透抽', '冬瓜']",Expert,Low,Chicken,2024-02-26 07:10:36,,3.0
8aa30397-d6d4-4e8d-889d-b21594d16796,Mr. Jesse Hammond,Male,54,marypineda@example.org,東南亞式,芥末,高血壓,"['洋蔥', '蘆筍', '芥菜', '豬肉', '蓮藕']",Beginner,Medium,Eggs,2023-03-30 04:08:12,,5.0
ddebc702-7cf5-4b9c-85e4-2391cedd7084,Kenneth Brown,Female,48,nathan37@example.net,韓式,芹菜,高血壓,"['絲瓜', '草莓', '蟹類', '山藥', '番茄']",Beginner,Low,Eggs,2023-10-22 08:41:24,,5.0
d457c679-319b-4292-9cc8-62ea0ea8c5f9,Matthew Nichols,Male,76,terry69@example.org,歐式,芥末,關節炎,"['菇類', '牛肉', '草莓', '絲瓜', '玉米', '小白菜']",Intermediate,Medium,Rice,2023-05-27 17:21:17,,4.0
20484112-a3f7-42d4-b58e-2b9a2b5fb687,Jennifer Johnston,Female,71,wjohnson@example.com,歐式,貝類,心臟病,['蘿蔔'],Beginner,High,Chicken,2022-08-04 04:08:54,,2.0
73cbe150-756b-4d8c-8c3b-7dc78053a029,Kimberly Gray,Female,71,adriankelly@example.com,韓式,無,糖尿病,"['蘆筍', '羊肉']",Intermediate,Medium,Eggs,2024-02-01 07:32:20,,1.0
c491b305-6425-4a53-825d-9dad8173b9e7,John Mitchell,Male,61,vanessaowens@example.com,韓式,無,慢性呼吸道疾病,['皇宮菜'],Intermediate,Low,Chicken,2022-09-30 04:45:54,,4.0
57f159e7-14de-4151-9635-caffcc674acf,Victor Smith,Female,46,alex10@example.net,印度式,堅果,高血壓,['牛肉'],Intermediate,Medium,Rice,2023-01-30 12:48:35,,3.0
d8e4bd67-2c5b-41e7-b29d-ae09623213f1,Alexa Cook,Female,48,juliejohnson@example.com,西式,小麥,骨質疏鬆症,"['油菜', '蘿蔔', '瓜果', '葉菜', '藜麥', '花椰菜']",Expert,High,Eggs,2023-07-23 09:25:08,,1.0
436b7877-bd8c-44c1-b513-961ee8d113c2,Thomas Thomas,Male,46,phillipsjoseph@example.com,日式,堅果,糖尿病,['空心菜'],Expert,Medium,Rice,2024-02-18 01:56:07,,1.0
120e06d0-9935-44f5-8784-a1b7bccb4b47,Cory Boyd,Male,65,jeffreyholloway@example.com,韓式,貝類,高血壓,"['綠竹筍', '草莓', '蓮藕']",Beginner,Medium,Chicken,2022-07-30 13:19:36,,1.0
71815969-a99d-4f04-a557-7f24aa44cd69,Ashley Gordon,Male,48,davenportlance@example.org,印度式,花生,心臟病,"['瓜果', '空心菜', '薑', '貝類', '四季豆']",Intermediate,High,Eggs,2022-12-06 11:51:23,,3.0
e123492b-edb2-467d-b4bb-ed48d9c07453,Carla Ford,Female,51,renee62@example.net,歐式,牛奶,糖尿病,"['菠菜', '青椒', '魚類', '豬肉']",Beginner,Medium,Chicken,2023-06-24 10:46:08,,2.0
fcbab251-0c11-4b76-a596-a09daa1bbfda,Mary Carter,Male,79,nkline@example.net,東南亞式,芹菜,關節炎,"['牛肉', '葉菜', '蒲瓜', '番茄', '根莖', '長豆']",Beginner,High,Rice,2022-06-20 03:31:26,,3.0
6ab79a3b-8f63-41ed-a6bd-ec82b59c642e,Angela Johnson,Male,68,lisasmith@example.com,韓式,無,關節炎,['芹菜'],Intermediate,Low,Chicken,2023-05-02 16:20:40,,5.0
19ba4cd3-2cc4-4b65-b7a0-763adceec4b1,Suzanne Long,Male,78,william11@example.org,歐式,無,骨質疏鬆症,"['栗子', '水果', '大頭菜', '香蕉']",Expert,High,Rice,2023-02-27 14:44:12,,2.0
b385a5f6-4ad4-4451-88f6-0f61bef6c2dd,Sarah Simpson,Female,58,lukecalderon@example.net,歐式,牛奶,心臟病,"['菠菜', '烏魚']",Intermediate,High,Rice,2023-03-20 13:47:17,,5.0
02d698de-4434-4a86-881a-96110094bf0d,Virginia Herrera,Male,71,michelle91@example.com,印度式,芥末,關節炎,"['雞肉', '皇宮菜', '金針菇', '蟹類']",Expert,Low,Eggs,2023-06-16 02:04:59,,3.0
80c52fea-e8cc-470a-96c6-ccfdbb2e3fde,Charles Murray,Male,67,fordtamara@example.com,西式,魚,糖尿病,"['葉菜', '抱子芥菜', '青江菜', '牛肉']",Beginner,Low,Eggs,2023-11-26 00:48:45,,2.0
fa817661-5e7c-4dfb-9e05-ee0322d1a5a0,Daniel Taylor,Female,75,johnyoder@example.net,東南亞式,無,糖尿病,"['牛肉', '玉米']",Beginner,Medium,Chicken,2023-09-23 13:46:32,,4.0
246855c4-6445-47bb-a684-ce9101565e11,Stephanie Wiley,Female,74,scottmelinda@example.org,印度式,大豆,慢性呼吸道疾病,"['海鮮', '烏魚子', '大頭菜', '山藥']",Expert,Medium,Eggs,2024-01-24 10:34:12,,5.0
2487a99b-5bb2-442e-8239-e9717118b940,Dominique Hendricks,Female,80,mcclurejeffery@example.org,印度式,蛋,糖尿病,"['芋頭', '烏魚', '苦瓜']",Intermediate,Low,Rice,2022-05-14 20:07:51,,3.0
d2cc1f43-13fb-484e-9462-0c81a4b99308,Kelly Diaz,Female,47,emily66@example.com,中式,牛奶,慢性呼吸道疾病,"['玉米', '小白菜', '海鮮', '長豆', '番茄']",Beginner,High,Chicken,2024-02-17 02:21:08,,1.0
3a32ca03-fb3e-4ba2-ad52-137f004b4319,Tanya Moore DDS,Male,50,hendersonbenjamin@example.net,西式,貝類,高血壓,"['芥菜', '蓮藕', '菱角', '茄子']",Beginner,Low,Eggs,2023-10-11 07:41:43,,5.0
2b7e7871-7699-45ad-b1a7-8a186b980e67,Patricia Johnson,Female,65,christina66@example.org,印度式,大豆,糖尿病,['綠竹筍'],Expert,High,Eggs,2023-12-18 13:13:44,,5.0
e428d304-223d-4889-bd18-5623071f3067,Lori Hill,Male,69,pchoi@example.com,中式,芝麻,慢性呼吸道疾病,"['芒果', '海鮮', '玉米']",Expert,High,Rice,2023-12-07 19:01:19,,5.0
50a8186d-5e26-4c03-b21c-a03cc238fd16,Kimberly Leonard,Male,63,bnorton@example.org,東南亞式,無,骨質疏鬆症,"['地瓜', '海藻類']",Beginner,High,Chicken,2024-01-19 04:50:49,,4.0
168b4bef-4b4e-407e-931d-1266dff0826d,Laura Villa,Female,60,leonardperry@example.net,日式,魚,關節炎,"['抱子芥菜', '貝類', '菠菜', '高麗菜', '茼蒿', '空心菜']",Intermediate,Medium,Rice,2024-02-04 09:46:58,,3.0
c3fcc155-c44f-412d-a38a-2d536db79c59,Jo Moreno,Female,65,jeff68@example.com,日式,芹菜,糖尿病,"['茼蒿', '根莖', '海鮮']",Expert,Medium,Rice,2024-04-14 10:55:46,,1.0
9d41144b-d6e3-435e-94e0-a1dc3b569d7d,Mary Everett,Male,64,wilsonkimberly@example.net,東南亞式,芝麻,心臟病,"['栗子', '小黃瓜', '抱子芥菜', '杏鮑菇']",Beginner,Medium,Eggs,2022-05-24 00:25:03,,1.0
e6c38297-7362-448c-b108-dc9a84b8a8fd,Scott Williams,Male,60,fernandezashley@example.org,印度式,牛奶,骨質疏鬆症,"['蒜頭', '四季豆', '鮑魚']",Intermediate,Low,Rice,2022-07-08 13:01:48,,4.0
a2bfc490-148f-491d-9f36-aa2e908ff3a1,Patrick Daniels,Male,55,larry86@example.org,日式,小麥,關節炎,"['芥菜', '蒜頭', '芹菜', '莧菜', '海鮮', '栗子']",Intermediate,Medium,Eggs,2022-12-31 04:12:56,,3.0
e78db4b5-2caf-42ba-a187-bb98c07bd649,Vincent Smith,Male,66,wheeleralexander@example.com,韓式,芥末,高血壓,['冬瓜'],Intermediate,Medium,Chicken,2023-02-12 23:17:23,,5.0
c987402e-7112-49dc-8fe1-0f245881eee0,Cynthia Harmon,Female,72,bianca15@example.com,日式,蛋,骨質疏鬆症,"['玉米', '馬鈴薯']",Intermediate,High,Eggs,2023-09-18 21:01:49,,5.0
471f3236-5719-48fc-975c-7bb51b855e4c,Wayne Munoz MD,Female,52,garciarachel@example.com,歐式,大豆,高血壓,"['鯧魚', '青江菜', '茄子']",Expert,High,Rice,2023-08-24 18:55:34,,4.0
8f79c39a-4b8c-4cf2-94cf-a9dfc8745662,Monica Smith,Female,64,matthewellis@example.org,韓式,貝類,關節炎,"['皇宮菜', '油菜', '豆腐', '豆干', '蘆筍']",Intermediate,High,Rice,2022-08-12 01:44:24,,5.0
ccc2b1db-1434-46dd-92fe-0d4cf7636764,Tammy Morales,Male,63,michael05@example.org,中式,蛋,糖尿病,['櫛瓜'],Expert,High,Eggs,2024-03-01 05:05:02,,2.0
45c46325-db8f-45b1-a5c3-899db7a276cb,Heather Spears,Female,62,jillmay@example.net,中式,大豆,心臟病,"['栗子', '豆干', '莧菜']",Intermediate,High,Eggs,2024-01-25 03:54:42,,5.0
45346f00-f7d6-480d-b7be-1d8d12c731bc,Nancy Arellano,Female,77,julie99@example.com,韓式,堅果,心臟病,['韭菜'],Intermediate,Low,Eggs,2022-09-06 21:19:09,,1.0
72ada3d8-7230-4aff-8ea2-175e7799844c,Shelby Snyder,Male,72,joegreen@example.com,日式,蛋,心臟病,['大頭菜'],Expert,Low,Rice,2022-12-12 16:34:16,,1.0
9d656b15-44f0-45f9-8bc4-1785a1b2156d,Stacy Ross,Female,66,wattspaul@example.org,印度式,貝類,心臟病,"['韭菜', '豆皮', '薑', '蛋', '蘋果']",Intermediate,Medium,Eggs,2023-09-11 20:23:33,,1.0
127ac2b9-50fd-4df2-81c9-eb91aa53f156,Kelly Conrad,Female,65,gabriellehernandez@example.org,歐式,小麥,慢性呼吸道疾病,['青江菜'],Beginner,Low,Rice,2023-12-24 21:41:18,,2.0
f16d5a12-0bb7-4bb2-ac07-a7fbd3ca27f2,James Campbell,Male,53,garciajanet@example.net,印度式,芹菜,高血壓,"['油菜', '干貝', '菠菜', '冬瓜']",Intermediate,High,Rice,2023-10-14 14:12:32,,4.0
6a157a93-75f4-487c-b4fe-bab610bbaff6,Amanda Brown,Male,79,jonathonle@example.org,歐式,無,高血壓,['豆干'],Intermediate,Medium,Rice,2022-11-25 06:34:42,,2.0
f68562e4-2268-42fe-acdf-e23a70308bb5,Eric Larsen,Male,58,krodriguez@example.net,西式,小麥,糖尿病,"['秋葵', '花白菜']",Expert,High,Chicken,2022-11-01 16:50:36,,3.0
82c08bd8-2fb6-47ea-b906-f586c12cd161,James Stewart,Female,70,xwong@example.net,東南亞式,貝類,骨質疏鬆症,"['豆皮', '水果', '水蓮', '大頭菜']",Intermediate,High,Eggs,2022-08-04 18:58:58,,4.0
5f43e984-d51a-4c6f-a18e-dde08955bc1f,Daniel Christian,Female,52,phillipsmary@example.net,中式,無,高血壓,['草莓'],Expert,High,Rice,2023-05-07 22:04:41,,2.0
d491ae4c-2224-4ab9-83aa-cae148f53c4c,Juan Thomas,Female,53,joneslucas@example.org,日式,無,骨質疏鬆症,"['瓜果', '南瓜', '茼蒿', '花白菜']",Beginner,High,Chicken,2022-08-12 11:27:34,,1.0
73621f50-9b16-4bb6-9465-5573a0838671,Joseph Chung,Male,45,xbartlett@example.net,東南亞式,大豆,高血壓,"['大黃瓜', '桂竹筍', '小白菜', '秋葵', '金針菇']",Beginner,Low,Chicken,2022-07-09 00:27:14,,1.0
6e34b5d5-aa63-487a-b21f-763b34fc1a72,Joshua Knox,Female,68,vkaufman@example.org,歐式,小麥,糖尿病,['烏魚'],Beginner,Low,Chicken,2023-03-16 14:01:06,,5.0
0449b877-5de4-4d63-90c1-eade50ede2fb,Lisa Gomez,Male,75,allisonbrown@example.com,西式,魚,心臟病,"['豆干', '洋蔥', '鮮蝦']",Expert,Low,Eggs,2022-07-06 15:41:17,,2.0
dbd59ef3-70a7-46f1-b1f6-f70bd137c90d,Laura Gonzalez,Female,73,woodscindy@example.net,東南亞式,牛奶,慢性呼吸道疾病,"['蛋', '綠竹筍']",Expert,High,Eggs,2022-09-21 20:44:20,,2.0
b7cdd698-0b7d-482d-8b50-c3827f951d66,Travis Collins,Male,63,amy93@example.com,日式,無,高血壓,"['蟹類', '油菜']",Intermediate,High,Eggs,2022-09-20 22:53:03,,3.0
a035215e-efaa-4ed5-a06d-e8277104828c,Darren Benitez,Male,64,coxlisa@example.org,日式,芹菜,骨質疏鬆症,['薑'],Beginner,Low,Chicken,2023-01-17 03:14:46,,1.0
2de96d4d-a85b-4bc8-862a-ac3f016507dd,Sherry Smith,Male,75,davidtheresa@example.com,歐式,牛奶,糖尿病,"['根莖', '紅蔥頭', '冬瓜']",Beginner,High,Rice,2022-11-19 19:20:01,,5.0
3fe9c2ef-103f-4daf-80c8-ac82e7145370,Beth Obrien,Female,56,michael37@example.com,歐式,無,關節炎,"['小黃瓜', '金針菇']",Intermediate,Medium,Rice,2024-04-19 04:09:07,,3.0
90f0a135-690e-48d3-9607-eff0e524716e,Donald Turner,Male,50,taylortina@example.net,韓式,無,糖尿病,"['大頭菜', '長豆', '大黃瓜']",Beginner,High,Rice,2023-03-26 17:01:43,,3.0
d597ebb8-5b6b-42ea-bc04-adf1e7694b2e,Steven Austin,Male,48,framirez@example.com,東南亞式,魚,高血壓,"['蘿蔔', '竹筍', '抱子芥菜', '烏魚']",Beginner,Medium,Eggs,2023-10-19 23:34:39,,3.0
adfe323d-a2e6-4dab-ad78-42485b19844b,Douglas Brown,Male,71,acostaaustin@example.com,中式,魚,慢性呼吸道疾病,"['韭菜', '海鮮', '魚類', '花白菜', '小黃瓜', '皇帝豆']",Beginner,Medium,Chicken,2024-03-22 12:37:50,,3.0
323212ca-98ed-443d-a98f-b1a2b6771594,Stephanie Hernandez,Male,70,kimberly57@example.org,印度式,堅果,慢性呼吸道疾病,"['牛肉', '青江菜']",Intermediate,Medium,Chicken,2023-10-08 05:26:38,,1.0
1ead6cf5-d7ad-4cda-9431-8724a7db778b,Trevor Washington,Male,46,williamsheather@example.com,歐式,芹菜,關節炎,"['青江菜', '鮮蝦', '蒲瓜']",Intermediate,Medium,Rice,2022-10-05 10:31:59,,5.0
a4221c64-c01b-4eef-9674-3e3363f74fa8,Sara Marsh,Male,55,nicole85@example.org,東南亞式,蛋,慢性呼吸道疾病,"['豆腐', '玉米']",Beginner,High,Eggs,2022-08-09 21:28:46,,5.0
d37be5b7-5e90-4552-ac3e-6fe3e2fcdeb3,Jose Mcgee,Male,76,brianna65@example.net,中式,小麥,骨質疏鬆症,"['油菜', '海藻類', '小黃瓜', '大黃瓜', '茄子']",Intermediate,Medium,Eggs,2023-08-08 06:52:17,,2.0
9c525208-cb20-425d-b9fc-d788222255a9,Patrick Jones Jr.,Female,54,christina22@example.net,中式,花生,糖尿病,"['藜麥', '芥菜', '葉菜', '蛋', '豬肉']",Intermediate,Low,Eggs,2023-12-29 04:36:34,,5.0
6121f1a8-ae37-4f0b-ab95-dd4bde06272d,Destiny Rogers,Female,62,rivasdeborah@example.com,歐式,貝類,關節炎,"['韭菜', '花白菜', '紅蔥頭', '香蕉']",Beginner,Low,Rice,2023-12-01 14:06:57,,3.0
e44efbd5-e0c2-4130-8192-beef4701ffdf,Olivia Walter,Female,72,tammy33@example.com,東南亞式,蛋,骨質疏鬆症,['馬鈴薯'],Intermediate,Medium,Chicken,2022-10-18 06:33:35,,2.0
e4bc5267-53c6-4107-bcf9-93287e0f9f7c,Megan Burns,Female,63,terrence46@example.com,日式,芹菜,心臟病,"['干貝', '瓜果', '抱子芥菜']",Expert,Medium,Eggs,2023-10-13 14:25:27,,5.0
fa25b8d9-d24b-4d12-8b81-11202f70782e,Kimberly Williams,Male,62,dshields@example.org,日式,貝類,糖尿病,"['大黃瓜', '鯧魚', '酪梨', '莧菜', '山藥']",Expert,Medium,Rice,2023-11-06 19:40:36,,4.0
6015bb33-35e5-46e9-a289-2c419c35e829,Stephanie Johnson,Male,56,qgraves@example.com,印度式,芝麻,高血壓,['抱子芥菜'],Intermediate,Medium,Eggs,2023-07-12 13:58:14,,3.0
053184e3-28d5-43a1-b52a-56b907f75a15,Monica Cordova,Male,73,ehobbs@example.com,東南亞式,大豆,骨質疏鬆症,"['蘆筍', '芹菜']",Intermediate,High,Chicken,2022-10-04 17:33:22,,2.0
3d02aac1-b1fe-42da-9445-a95869f2a27b,Sara Dominguez,Female,58,jorge02@example.org,東南亞式,堅果,關節炎,"['四季豆', '皇帝豆', '空心菜']",Expert,Low,Eggs,2023-10-01 14:16:40,,2.0
541ae66f-c626-452f-8cf3-5697b4a1dbc1,Meghan Cochran,Female,45,cheryl57@example.com,西式,小麥,高血壓,"['烏魚子', '莧菜', '菠菜', '金針菇', '玉米', '蒜頭']",Beginner,Medium,Chicken,2022-05-17 20:08:56,,4.0
edf3fed4-1db2-404c-9ca2-6612fbf29f04,Vincent Smith,Male,67,patrickbarrett@example.org,東南亞式,芝麻,骨質疏鬆症,"['牛肉', '海藻類', '竹筍']",Beginner,High,Eggs,2022-09-24 12:19:57,,5.0
78a3d1ae-c6ba-4e56-8ad0-8521f6a48ac8,Whitney Underwood,Male,49,rossroger@example.org,歐式,堅果,慢性呼吸道疾病,"['洋蔥', '羊肉', '蒜頭', '鯧魚']",Intermediate,High,Eggs,2022-05-11 04:32:19,,2.0
34318fc8-7333-47bf-9c31-5ad9ce2fd5a4,Curtis Smith,Male,77,clayjared@example.org,東南亞式,芹菜,高血壓,"['雞肉', '韭菜', '烏魚', '油菜']",Beginner,Medium,Rice,2022-08-23 20:05:56,,2.0
ce1fc2b7-0bfe-4136-abee-0beb96d20b1b,Melissa Miller,Female,62,qmiller@example.net,韓式,牛奶,心臟病,"['苦瓜', '葉菜', '荔枝']",Expert,Medium,Rice,2024-02-12 04:13:41,,5.0
