Vendor ID,Name,Gender,Age,Phone Number,Email Address,Area,Start Time,End Time,Daily Income,Sales Type,Top Selling Products,Product Source,Registration Date,Last Active Time,Rating
80bc589a-581a-4a60-b13c-9713ae07966e,Stephanie Thompson,Other,52,556-440-1184,aliciajones@example.com,Angelamouth,06:19:48,17:38:58,206.96,Mobile Payment,Fruits,Local Farm,2022-06-11,2024-04-05 23:34:51,2
b31321da-198f-446e-bbb7-b48511741968,Melissa Lambert,Female,43,575.443.5284x227,brooksjermaine@example.org,Gibbsside,22:04:44,13:51:47,388.3,Credit Card,Organic Produce,Wholesale Market,2022-11-10,2024-04-10 00:42:05,4
11d64e82-9f92-4d48-bb80-da9552b499a3,Christina Lynn,Male,28,(470)487-6274,david83@example.com,East Autumn,23:24:06,02:20:58,327.56,Credit Card,Organic Produce,Imported,2023-10-30,2024-04-19 05:49:06,5
4be3c4f8-0b03-4300-9bd2-e1f45b6a0495,Scott Holland,Male,52,894-821-9641x010,troth@example.org,Gravesfort,20:25:45,12:23:11,131.18,Credit Card,Fruits,Local Farm,2022-03-15,2024-04-20 00:13:39,4
bd430dea-365e-4a95-a114-2891da177ec1,Lori Moore,Other,30,934-473-7891,deborah82@example.com,South Michael,00:05:41,23:08:51,295.31,Mobile Payment,Herbs,Imported,2023-12-24,2024-04-21 05:10:56,1
322c3d61-39df-4184-a9ce-d8d260822e3a,Mary Smith,Female,41,+1-508-951-7973x613,christopher30@example.org,West Daniel,19:05:11,11:08:02,307.3,Mobile Payment,Organic Produce,Local Farm,2024-02-15,2024-04-15 01:01:41,3
7afb2008-ead3-4cee-91ed-ad993f9b02ff,Alison Mason,Male,44,231.848.5101x1224,bhicks@example.net,South Samuelport,17:05:06,17:36:31,440.62,Credit Card,Herbs,Wholesale Market,2023-08-25,2024-04-20 04:02:06,5
1bd23f9e-3679-4e75-b5b3-5eddd7564077,Derrick Smith,Other,51,247.655.8634x535,michael33@example.com,South Benjamin,09:28:25,19:17:58,266.23,Cash,Herbs,Local Farm,2021-08-05,2024-04-22 21:48:38,3
bb674b12-629e-474a-b700-c26cfa2bfd78,Allison Aguilar,Female,18,2342475537,khaneric@example.org,Johnville,22:29:29,11:01:36,82.82,Cash,Herbs,Local Farm,2023-08-25,2024-04-13 18:27:40,4
1ac26a8e-9d50-423e-a966-af382c07d4e6,Heather Floyd,Male,45,(978)263-0881x80303,jason34@example.org,Rosalesstad,00:37:26,06:03:58,254.31,Credit Card,Herbs,Wholesale Market,2020-01-12,2024-04-15 22:32:49,4
4293c73e-e889-4099-b6d4-79d823d09026,Cindy Johnson,Other,69,857.544.4770,sarahwells@example.com,South Sheilaburgh,17:04:47,04:43:22,93.77,Credit Card,Fruits,Imported,2020-12-10,2024-04-01 09:08:42,5
c83fde5d-c288-41b3-981b-8cc70245cb8e,Gregory Mccarthy,Male,65,5195270548,wfreeman@example.com,East Alexanderberg,19:30:10,18:34:10,363.44,Cash,Vegetables,Imported,2020-04-29,2024-04-01 12:23:10,1
96676393-0031-4f05-87eb-71235f80d55b,Joy Ritter,Female,39,390-242-2037,underwoodrandall@example.com,Gravesville,02:49:14,08:35:37,311.58,Credit Card,Organic Produce,Imported,2021-07-25,2024-04-17 11:33:26,5
2700c4be-5e6a-4145-9e00-0a91e310f3be,Thomas Wallace,Other,59,7135286890,brettaustin@example.com,Moniquemouth,03:36:47,07:40:34,329.04,Credit Card,Organic Produce,Imported,2019-05-18,2024-04-09 13:05:36,4
5a03a883-1cc4-462c-9b98-018ea4369b89,Mrs. Rebecca Johnson,Other,58,(512)689-1038x12377,elainejones@example.com,East Antonioburgh,23:51:57,10:07:54,360.28,Credit Card,Herbs,Imported,2021-02-18,2024-04-18 14:35:56,2
4d8fed7c-4dbe-467e-812c-1d3aecbc3b5a,Tonya Cole,Male,65,001-951-757-3534x990,emilyalvarez@example.net,Christophershire,17:15:06,08:27:45,359.18,Cash,Vegetables,Local Farm,2022-07-25,2024-04-18 05:54:38,2
9da89e36-d79f-4bfa-b0f6-adf6ed7e4904,Dakota Barnes,Other,43,(813)897-4179x9931,daytimothy@example.com,West Desiree,20:25:14,05:46:54,98.7,Mobile Payment,Vegetables,Wholesale Market,2024-02-06,2024-04-19 10:46:16,1
491f36fa-877c-46d5-96b0-98ba9a01bc11,Amanda Garcia,Male,29,927.977.2954x32604,dcross@example.com,South Cindy,14:13:33,06:54:34,312.95,Mobile Payment,Fruits,Local Farm,2021-06-06,2024-04-15 19:02:49,2
4aa0861e-c2d2-42b0-aa72-785e72744d6a,Randy Humphrey,Male,66,+1-338-273-4886x919,handerson@example.com,Ashleystad,11:26:37,00:20:20,93.27,Credit Card,Organic Produce,Local Farm,2019-11-28,2024-04-10 12:25:24,5
4c1225ae-e3a9-4a78-b9f1-753cff0818e8,Shelby Pham,Male,46,593.421.9218,zrobinson@example.org,West Julie,08:52:16,08:07:49,141.48,Cash,Herbs,Imported,2023-07-26,2024-04-06 01:13:39,4
6349edb1-5f5b-44d8-abb1-525034fe59da,Scott Goodwin,Female,39,001-972-745-0996x77014,mclaughlinmichael@example.net,Dustinborough,12:55:08,08:43:42,366.38,Credit Card,Fruits,Imported,2023-03-12,2024-04-02 10:47:51,3
e242730b-7f96-4c40-9787-434969c05e0e,Aaron Thompson,Female,20,+1-545-241-4862,ishepherd@example.com,New Donshire,22:34:36,11:48:55,205.32,Credit Card,Organic Produce,Local Farm,2020-11-18,2024-04-07 03:02:20,3
a22ef063-4e8a-4344-a711-1c80d88cb188,Anthony Suarez,Male,54,479-423-2927x84079,richchristopher@example.net,East Sabrinachester,02:49:16,02:06:54,237.84,Cash,Herbs,Imported,2023-02-10,2024-04-08 17:01:05,5
fb52773e-f1c7-44e8-87d4-990fcf07fc21,Joseph Mann,Female,36,224-377-1304x2607,cynthiasmith@example.net,Carlmouth,17:25:35,05:19:23,220.4,Cash,Herbs,Local Farm,2024-04-17,2024-04-07 03:35:45,1
dec35147-3be8-4960-9749-aaebe57c372d,Jessica Jenkins,Female,60,(665)264-4108x6218,tarnold@example.net,South Ashley,19:47:32,14:55:05,356.48,Cash,Organic Produce,Imported,2020-11-09,2024-04-17 15:59:15,3
80323462-5b2e-4b48-97ba-b1d4c752a812,Thomas Curry,Female,66,001-907-637-6765,browngina@example.com,Aaronmouth,08:03:49,06:33:36,457.95,Cash,Fruits,Local Farm,2021-01-18,2024-04-22 20:06:53,2
86101ff7-8521-4c20-8bac-6cfa0a7b7725,Colleen Martinez,Male,64,(854)459-8919,michellehall@example.com,South Katherine,04:26:48,22:40:33,466.27,Credit Card,Organic Produce,Imported,2024-03-20,2024-04-18 17:29:39,4
16588e7e-022d-4b7f-bc84-c009679ec1ba,Kevin Guzman,Other,19,469.547.2380x29211,lauren40@example.com,Burnsmouth,00:18:54,04:41:55,318.89,Cash,Organic Produce,Wholesale Market,2021-10-02,2024-04-20 16:16:23,3
7efefabb-35ba-400a-87ff-c2c2c6f3a7d8,Julia Williams,Other,56,460-466-7340x48402,williamscraig@example.com,West Rebeccafurt,01:23:47,03:41:33,235.06,Cash,Herbs,Imported,2020-01-05,2024-04-21 14:53:59,4
d184a4af-ea6f-4ee0-99c8-8c41c60cedff,Christopher Lamb,Male,53,001-235-302-0075x3051,sullivanpamela@example.org,Traciemouth,04:59:28,03:00:42,172.62,Cash,Herbs,Imported,2020-04-23,2024-04-22 14:39:01,5
1daf3042-b7fa-41ea-b441-bb8bdb0bfd41,Joseph Hall,Other,30,566.543.7340,snydertracy@example.com,Ericamouth,16:30:21,18:58:17,396.86,Mobile Payment,Herbs,Imported,2023-08-09,2024-04-10 03:46:48,2
a8a65cc0-08f9-43e0-9077-e11062f2a0ef,Keith Hawkins,Other,67,965-259-5170,corey30@example.org,North Pamela,06:39:45,01:17:22,75.22,Cash,Herbs,Wholesale Market,2020-09-21,2024-04-18 17:47:58,4
b1b32e69-9526-4446-8a7e-7541d8181f2d,Ricky May,Male,39,(596)710-5304,carlosreyes@example.com,North Stephaniemouth,14:58:06,04:50:23,52.45,Credit Card,Organic Produce,Imported,2023-02-27,2024-04-08 07:49:42,3
058a1c24-06e1-4956-8522-3b0f59abc4c6,Philip Thomas,Female,48,4837243130,dennis53@example.org,Susanview,09:11:25,18:27:00,463.11,Credit Card,Vegetables,Imported,2024-04-03,2024-04-18 20:48:32,1
c0e4dd04-1a95-42a2-908b-cbaf5cf02132,Judith Schmidt,Male,56,(219)373-8370x4154,boyermaureen@example.com,Davidshire,18:49:10,21:50:24,180.31,Mobile Payment,Organic Produce,Local Farm,2021-10-14,2024-04-09 12:05:08,5
f26711f5-1ddd-445d-898c-989f3c4b3965,Kristine Perry,Female,21,610.235.9714x509,rgibson@example.net,Olsonview,00:19:50,12:24:45,145.36,Mobile Payment,Vegetables,Local Farm,2022-05-24,2024-04-09 08:15:21,5
a0053614-7e56-4b04-8d89-44eca60e0b4c,Christian Marshall,Female,27,(493)486-2130,jasonlucas@example.net,East Alexander,19:38:09,01:43:32,303.08,Credit Card,Organic Produce,Local Farm,2021-10-22,2024-04-21 16:30:47,5
aefe626c-093a-4bfe-a2a7-53541d06bc52,Jodi Wood,Other,29,+1-735-685-2282,briancarter@example.com,Port Eileenberg,17:03:27,20:15:09,281.25,Credit Card,Herbs,Local Farm,2022-08-01,2024-04-12 18:55:32,2
0f735e9c-da32-461f-ba73-40083146adc7,Peter Stone,Female,65,766.434.8006x68210,christopherhoffman@example.net,Brianville,12:59:08,11:57:50,225.49,Mobile Payment,Herbs,Wholesale Market,2022-03-27,2024-04-25 14:36:18,3
54882d2f-d45e-46cb-b888-c65635463062,Pamela Greene,Male,23,(368)669-4027x930,rogerlong@example.org,Garciafurt,04:59:44,02:28:13,465.13,Mobile Payment,Organic Produce,Local Farm,2019-07-30,2024-04-10 14:02:02,3
d82e5be2-d956-4551-aee9-bab1af602d45,Elizabeth Ramirez,Other,47,804-579-6523,sdavis@example.com,Lake Elizabeth,18:03:20,04:08:37,55.46,Mobile Payment,Herbs,Imported,2024-01-10,2024-04-02 15:17:31,1
73f808bd-b2b0-4a96-862f-162f12c23603,Cynthia Combs,Female,37,540.992.9651x114,ashlee51@example.net,New Amanda,14:40:30,03:02:23,71.6,Credit Card,Herbs,Local Farm,2019-09-22,2024-04-10 18:20:26,3
f81e1278-85d6-45e2-8bcb-45344e17a568,Samantha Peters,Female,49,+1-760-338-5519x906,angelica77@example.com,Port Sarahville,07:17:43,10:20:16,341.88,Mobile Payment,Organic Produce,Local Farm,2023-06-02,2024-04-10 19:38:45,4
ad3f6f77-271a-499a-be4f-7fe28c8d87c2,Michael Bullock,Female,34,(235)220-4964,norrisclarence@example.net,New Kyleville,22:23:46,07:17:08,219.99,Mobile Payment,Herbs,Imported,2019-05-23,2024-04-06 16:58:27,4
3bed8d8c-ead5-4151-8ad9-a1ef8450d059,Amber Perez,Female,57,(527)682-1557,jbauer@example.net,New Jay,00:25:40,12:42:19,107.32,Credit Card,Vegetables,Wholesale Market,2023-05-08,2024-04-03 14:11:24,3
e32b3d66-c1a4-469b-9fa3-809708e85246,Mr. Edward Saunders,Other,70,(724)821-5634x51955,psilva@example.com,Amandashire,18:27:28,09:33:37,404.59,Mobile Payment,Herbs,Local Farm,2021-09-28,2024-04-02 20:39:40,1
9acefeb6-7053-4117-bc71-ee5731c8dc83,Kimberly Pena,Other,66,+1-632-741-9372x158,allisonperez@example.net,East Scott,04:21:40,16:21:33,257.64,Credit Card,Vegetables,Imported,2023-04-25,2024-04-03 13:02:42,2
b177b1f7-a0d5-41a0-b439-0f31fb1c186e,Megan Hudson,Male,46,5644270323,riverakyle@example.org,Rayburgh,02:19:15,09:03:49,448.66,Credit Card,Organic Produce,Imported,2020-08-02,2024-04-18 05:09:02,4
1d1212d3-5f56-4706-a0ea-34055dd5f22b,David Barry,Male,53,001-339-508-2217x25994,patriciapayne@example.org,West Tyler,12:06:03,10:37:56,350.56,Cash,Organic Produce,Wholesale Market,2021-04-22,2024-04-19 02:07:32,4
ab875bc7-d0e0-4407-9cc4-1008bf65cc2c,Mrs. Patty Chang,Male,38,(207)504-9486x8059,westmichael@example.net,South Sophiamouth,02:51:27,11:04:00,407.48,Cash,Organic Produce,Imported,2020-02-19,2024-04-02 08:20:53,5
1a0027bb-f524-4393-a1df-d43ffa454375,Elizabeth Mitchell,Other,70,9838687242,reidallison@example.com,Millerburgh,18:51:58,03:48:15,430.71,Credit Card,Vegetables,Imported,2024-03-23,2024-04-19 08:36:33,3
2fc906be-82ef-4331-955b-b32d14272251,Stephanie Gay,Male,68,(248)468-8755x597,lisawang@example.com,South Christina,18:47:52,15:22:25,210.31,Cash,Fruits,Local Farm,2020-09-02,2024-04-04 22:20:44,4
9c097a1a-091a-4d6f-a76f-a59957c18d4f,Terry Williams,Other,28,831-324-0755,karla81@example.org,Evansborough,15:17:17,00:22:01,195.58,Cash,Vegetables,Wholesale Market,2023-12-11,2024-04-11 09:55:05,3
d97766bb-6463-4a55-a037-a1bd7208a2ed,Clinton Richmond,Other,34,7918701088,nbrown@example.com,Garrettborough,04:06:37,08:05:26,153.5,Credit Card,Organic Produce,Wholesale Market,2020-02-26,2024-04-05 09:02:56,4
06a26df0-5a9e-4ecc-b53e-b60734877736,Julie Santiago,Male,48,245-209-8541x288,qtran@example.org,East Daniellefort,21:12:28,21:25:03,180.18,Cash,Fruits,Local Farm,2019-11-26,2024-04-11 23:14:12,1
568ddae9-c4d4-4564-a954-91027009c1a9,Heather Huffman,Male,58,945-436-8096x623,tiffany07@example.net,Jamesmouth,13:14:37,20:27:45,497.34,Mobile Payment,Vegetables,Imported,2022-04-09,2024-04-06 08:13:31,1
2cf58960-969a-453c-95e1-f5364e4e541e,Megan Brady,Other,27,(449)364-7680,twilliams@example.com,East Amy,12:49:34,11:19:01,361.96,Credit Card,Fruits,Imported,2021-07-21,2024-04-05 19:08:26,4
ad30eced-36de-48fa-97a2-ca4626d1b868,Stephanie Brown,Other,67,332-654-8418x0703,hannah64@example.com,Swansonburgh,06:43:20,13:14:44,95.71,Cash,Herbs,Wholesale Market,2020-01-21,2024-04-10 10:50:46,2
7e97f4c0-fdf8-421d-90b2-be4ae4cb3bef,Gary Smith,Male,34,+1-353-242-8658x20721,caroline38@example.org,Castillotown,19:12:56,14:28:17,337.78,Cash,Vegetables,Wholesale Market,2023-04-21,2024-04-08 04:53:48,1
bc3e9961-4047-400c-b2b6-dd6a616e7840,Mark Lopez,Male,49,525-230-8862x73375,howecraig@example.com,Jorgeport,15:23:37,18:23:02,162.46,Cash,Fruits,Local Farm,2022-10-26,2024-04-10 05:57:56,1
1dc75af9-3ee4-4e39-bc42-f4af2ef669b8,Morgan Rivera,Female,46,001-913-799-4309x6064,sophia50@example.com,Chaseberg,02:51:31,03:28:52,343.38,Mobile Payment,Fruits,Wholesale Market,2023-12-29,2024-04-12 23:13:33,3
b6a4ff64-e4e2-4dd1-ba62-7bfda22cc9a0,Michael Pratt,Female,21,911.706.3588x966,wilsonjade@example.net,Heatherburgh,10:12:57,10:22:01,423.44,Credit Card,Organic Produce,Imported,2021-02-14,2024-04-23 21:23:53,4
62a0c748-7bcd-4830-8cfb-969a671380b9,Lawrence Baker,Female,68,792.441.2282x4870,ashley47@example.com,Jacksonfort,07:42:20,02:41:35,398.44,Mobile Payment,Organic Produce,Wholesale Market,2020-09-17,2024-04-03 07:39:18,2
50391f3d-d0e7-49c2-b957-f03d5b151d1f,Frederick Arnold,Female,21,(442)793-6500x2239,vmorton@example.com,Aguilarhaven,17:17:10,06:30:48,465.16,Mobile Payment,Vegetables,Imported,2020-06-11,2024-04-04 20:14:18,2
b1783ea0-6a56-4945-8a94-596f4e76183d,Cindy Gonzalez,Male,62,608.426.2028x0191,watsondaniel@example.org,New Michael,05:44:23,09:03:27,91.31,Credit Card,Organic Produce,Wholesale Market,2021-06-01,2024-04-03 01:12:27,3
21a474d1-e22c-4109-92ee-b3f825522c55,Zachary Kennedy,Male,34,+1-409-989-6462x30498,victoria79@example.com,Batesstad,02:40:40,06:10:24,497.91,Mobile Payment,Herbs,Local Farm,2021-11-04,2024-04-20 16:09:16,5
1096b706-3da2-4730-8eff-34f55da87549,Teresa Chavez,Male,45,(402)559-0774,petersonstephanie@example.com,East Anthonybury,18:48:58,11:13:29,387.31,Mobile Payment,Organic Produce,Imported,2021-12-29,2024-04-20 07:50:41,4
c068e21e-32fe-422e-b6b6-4b9ad883b577,Andrea Lopez,Male,39,001-859-945-3772,lopezdanny@example.net,West Daniel,20:56:11,15:26:36,315.49,Mobile Payment,Vegetables,Wholesale Market,2022-11-22,2024-04-24 21:16:47,2
e1720651-7360-4fe3-af7f-3221e01a5d72,Nathaniel Mitchell,Male,43,001-761-870-6931x130,phillipsjillian@example.net,Jimenezmouth,14:58:46,06:37:02,315.51,Mobile Payment,Vegetables,Imported,2022-12-25,2024-04-21 20:44:49,1
8edaf75c-edd6-4582-93fd-84f6ac30c200,Joy Soto,Other,45,(977)939-9302x86273,townsendchristopher@example.net,East Nancy,23:06:49,03:03:36,496.38,Mobile Payment,Organic Produce,Local Farm,2021-11-21,2024-04-18 15:58:07,2
6b486434-3b95-423a-bc28-a078be4790b4,Cody Ferguson,Male,56,001-314-743-5607x1683,bryan10@example.net,Landryfort,01:53:04,05:36:26,172.83,Mobile Payment,Fruits,Local Farm,2019-09-07,2024-04-21 08:16:28,5
f7195308-dd0e-4426-8035-e1503cd74ac5,Christopher Montgomery,Female,54,001-960-623-8392x4501,wking@example.org,New Dennis,06:37:13,19:10:54,226.94,Mobile Payment,Fruits,Imported,2023-05-04,2024-04-14 23:03:07,4
723113ad-8449-4d95-b754-0539994ef9ea,Charles King,Other,38,617.910.6927,imorris@example.net,Vangmouth,21:04:34,20:25:17,301.67,Mobile Payment,Fruits,Wholesale Market,2022-11-14,2024-04-12 19:10:35,3
3fad69d2-e16d-4945-8cce-eb6c3a4d06ec,Denise Mullen,Female,57,716-956-6593x641,lephillip@example.com,Port Bretttown,10:12:20,16:43:13,247.28,Cash,Organic Produce,Imported,2020-08-18,2024-04-13 08:44:39,1
4dd21526-99cf-4f7e-a102-8e5cc57e0f94,Paul Duncan,Other,63,645-391-1409x500,lindacline@example.net,Bensonmouth,18:23:47,08:42:24,277.39,Credit Card,Herbs,Imported,2021-07-05,2024-04-09 16:28:13,4
8313e6f1-c41b-40f8-9015-2991424bff6a,Kathleen Smith,Male,38,(574)399-7272,alejandra03@example.com,West Laurenmouth,12:00:41,02:33:53,221.47,Cash,Fruits,Local Farm,2019-08-28,2024-04-18 06:53:45,4
3b83e6c9-5b71-43fd-980d-fa4747627570,Dana Shannon,Male,69,374-499-2707,anna28@example.org,Changborough,14:39:45,20:57:28,172.92,Credit Card,Vegetables,Imported,2023-08-30,2024-04-12 05:53:32,1
21f01a51-0d6c-4718-aa6c-34b72f93a605,David Williams,Female,34,504-628-1417x169,jdavis@example.com,Fisherland,10:35:25,15:11:02,395.51,Mobile Payment,Vegetables,Wholesale Market,2022-07-24,2024-04-03 09:20:46,3
b190eb94-8b97-4fdc-a0ce-9f3c3c14638b,Kelsey Haney,Other,43,737.365.3521,erinhoover@example.com,Gibsonborough,10:48:59,20:17:33,89.18,Mobile Payment,Vegetables,Imported,2019-08-19,2024-04-02 01:57:49,2
e5626d05-ed72-47ba-972d-a74c20f43dce,Ashley Wolfe,Female,50,214.417.8375,jessica06@example.com,Frankberg,00:48:28,07:40:40,410.55,Credit Card,Fruits,Imported,2019-09-02,2024-04-14 17:32:54,5
c89a3f86-8087-4398-a571-86d3d116fa7c,Brandy Snyder,Female,65,+1-655-692-2071x6766,price@example.com,Robertmouth,02:57:56,09:58:19,429.05,Credit Card,Herbs,Imported,2022-06-21,2024-04-07 18:15:38,2
56abb840-fb0c-45e9-ad0a-45554b50442d,Kristen Jensen,Male,70,001-662-904-0512,allenjeremy@example.org,Lake Sheliaborough,00:37:30,05:07:09,388.17,Credit Card,Fruits,Local Farm,2020-10-06,2024-04-22 01:53:08,3
be579ead-1269-42da-805e-76c748cc9da1,Miranda Harper,Female,24,928.290.0659x754,armstrongeric@example.org,New Donnachester,12:09:32,17:55:59,461.44,Mobile Payment,Herbs,Imported,2023-04-17,2024-04-23 09:45:47,3
82146202-49aa-4102-a125-8b51bb7c3e98,Thomas Martin,Male,65,9697999854,jeffery63@example.net,North Kevin,06:29:59,15:49:02,232.97,Credit Card,Fruits,Imported,2021-05-13,2024-04-02 01:18:12,5
f9af15e6-6c14-44de-be18-051dea2a2932,Andrea Cisneros,Other,37,(500)404-8681,qcook@example.com,Wilsonside,05:09:24,13:54:45,71.6,Mobile Payment,Fruits,Imported,2019-04-29,2024-04-09 23:19:48,1
2002b00b-f72e-43bb-b9e0-d5f37de23c64,Mark Tyler,Female,61,351-306-3389x8012,melissa17@example.org,Marshallville,13:24:56,15:43:07,486.99,Mobile Payment,Fruits,Local Farm,2024-03-06,2024-04-15 07:55:35,3
6b72a6a6-1b37-4890-8c45-734a1ecbb59f,Stephen Reynolds,Female,62,(616)363-2489x28780,nancyshannon@example.org,Turnerton,11:37:41,03:14:44,155.54,Mobile Payment,Fruits,Wholesale Market,2019-10-22,2024-04-06 11:15:51,5
0a13935c-ee10-4a64-8862-ba52fcf074d5,Robert Garcia,Female,42,+1-445-642-7937x0513,jameselizabeth@example.org,New Alecborough,23:33:11,14:27:19,438.38,Cash,Herbs,Imported,2022-09-22,2024-04-18 14:37:30,5
17c71882-24ec-41f6-b9ae-9ef0c18466f0,Juan Barry,Female,38,(993)959-3541x80740,ojackson@example.com,Adamsfurt,05:17:59,05:15:04,322.32,Mobile Payment,Organic Produce,Wholesale Market,2024-01-01,2024-04-24 08:15:49,2
9a34e7bb-28f0-4701-91ba-9beca665797a,Molly Taylor,Female,69,501-413-7489,nathan79@example.net,Lewismouth,10:24:47,19:57:37,497.18,Cash,Vegetables,Imported,2024-03-06,2024-04-07 17:29:37,3
4e75c34b-a23d-463e-a149-0e2641674953,Julie Lee,Male,18,265.211.9728x0636,thomas94@example.com,Port Kristenville,12:09:58,08:03:12,396.49,Mobile Payment,Fruits,Imported,2022-10-19,2024-04-18 16:13:16,5
ae24cc70-ee40-4f05-9806-0513e517312d,Donald Yates,Male,18,629.455.3333x013,gblackwell@example.org,New Charlesmouth,18:19:24,14:58:58,380.91,Cash,Herbs,Local Farm,2021-01-25,2024-04-01 08:43:27,4
9a859a82-03b4-46ed-b8f3-3833caea2007,James Cannon,Other,47,+1-420-847-4036,smithmichelle@example.com,East Laura,21:56:30,18:50:49,484.41,Mobile Payment,Fruits,Local Farm,2019-06-20,2024-04-23 00:44:48,4
c4c49226-a392-4cfd-b879-66ffa332fb73,Kristen Baker,Female,70,835-680-6713,audreychapman@example.net,Hernandezmouth,08:21:33,11:44:35,499.89,Cash,Organic Produce,Wholesale Market,2019-05-30,2024-04-18 11:48:21,4
e1303027-e802-4c50-bee9-78a88091ccd2,Ryan Pitts,Female,39,+1-235-273-4096,thomas41@example.org,Woodstad,15:37:50,20:33:05,331.22,Mobile Payment,Organic Produce,Local Farm,2021-07-26,2024-04-01 23:56:18,1
af889605-2249-473e-9fb0-90b62c9edb4e,Megan Raymond,Female,38,9573213226,kgomez@example.net,North Justinside,10:09:16,09:56:09,99.75,Cash,Organic Produce,Imported,2023-04-02,2024-04-10 11:47:27,5
06242312-0fc9-40c7-9389-c327b0c3774e,William Carter,Female,64,910.984.8159,grosswendy@example.org,New Aaron,13:04:02,10:46:36,99.43,Cash,Fruits,Wholesale Market,2022-04-26,2024-04-23 20:49:43,2
8830edaa-21ed-41b3-9294-c1c108a2178d,Mary Moreno MD,Male,37,(985)610-1005x93753,heather15@example.org,Nicoleview,15:51:32,18:00:33,87.14,Mobile Payment,Fruits,Imported,2023-09-02,2024-04-20 11:11:58,4
e09a3aac-bb98-44cf-bea3-88446461d4b3,Steven Parker,Female,36,534.270.5507x393,wjefferson@example.net,North Tylerberg,11:28:04,21:19:04,196.87,Mobile Payment,Herbs,Imported,2019-09-13,2024-04-07 17:18:39,4
060d9545-54ec-4032-8124-671ae27aec76,Alexander Bell,Female,64,(765)740-4581,lacey32@example.com,New Erikport,08:25:21,22:48:24,128.53,Mobile Payment,Fruits,Wholesale Market,2022-01-19,2024-04-14 16:28:28,2
76f9eaa9-b231-42c1-abc4-7b8b87e97b6a,Andrew Bennett,Female,32,837.873.7305,kempmitchell@example.net,Melindaborough,05:38:45,23:17:25,222.22,Cash,Vegetables,Local Farm,2020-03-11,2024-04-17 22:04:44,3
d09dc2ca-7daa-42ca-8dc6-e5c239bfa047,Nichole Powell,Male,25,(533)284-7944x794,martinezbrooke@example.net,Blakehaven,05:04:28,11:08:50,57.1,Cash,Herbs,Local Farm,2022-11-24,2024-04-22 17:06:16,5
b20c662b-cfdc-4f6b-8373-27708a39a091,Michael Hebert,Female,38,506.216.9896,luis26@example.org,Sheilaburgh,08:44:13,20:07:26,284.22,Credit Card,Organic Produce,Local Farm,2021-11-25,2024-04-04 09:31:58,1
65b7bdb9-6ee8-4f57-a23d-05595f6d3982,Mark Price,Female,42,696.880.1701,lewismichelle@example.org,East Mathewborough,18:52:02,05:03:10,160.18,Credit Card,Vegetables,Wholesale Market,2023-09-15,2024-04-26 01:33:16,3
a756500f-12a8-4870-a140-e1b8d0952bf4,Steven Clark,Female,55,+1-703-201-0685x78809,ambergray@example.org,Port Pamelaville,03:45:01,13:23:15,456.37,Mobile Payment,Organic Produce,Local Farm,2021-10-15,2024-04-06 04:08:38,4
6b9cbb32-f7c6-4185-b85a-7f959ca32cc3,Brian Fuller,Other,43,(344)202-9240x83261,sanchezamber@example.com,Prattville,21:40:24,06:16:23,129.16,Mobile Payment,Organic Produce,Local Farm,2019-10-23,2024-04-10 08:45:29,4
523f2c82-3795-4f7d-84e9-b1e15c22d0a2,Amy Rodriguez,Male,25,228.724.5559x51771,audrey41@example.com,Kylefurt,00:15:42,14:23:12,78.52,Cash,Vegetables,Local Farm,2023-02-09,2024-04-13 12:58:15,3
6e902800-022b-4a49-8bb9-367880b7ea0e,Jennifer Higgins,Female,50,+1-220-530-0391x32689,laura42@example.com,Brownhaven,10:22:18,15:24:08,144.48,Credit Card,Organic Produce,Imported,2023-09-06,2024-04-24 15:57:23,5
f5675eb8-feb5-4136-a45b-471930420214,Cody Miller,Other,39,716-516-9135x2433,sabrina25@example.com,Marshallville,10:51:08,17:45:53,451.71,Mobile Payment,Vegetables,Imported,2024-01-25,2024-04-19 08:25:51,5
3f36f8f6-27f4-415e-a333-bd50d3777e07,Mark Weeks,Female,21,877-357-4100,lucasjose@example.net,Lake Melissafurt,09:47:43,14:48:15,222.34,Cash,Organic Produce,Wholesale Market,2024-04-11,2024-04-02 15:23:30,2
3d5ebecb-08c1-48df-baf6-b127985b8bc0,Dana Taylor,Male,48,001-825-850-0584x2682,ericbrown@example.net,Lake Susan,10:03:50,12:15:36,268.83,Cash,Fruits,Imported,2020-11-24,2024-04-03 15:08:37,4
afd1994b-f8d8-4868-b8a9-45459f73d300,Sean Johnson,Male,26,+1-454-672-3984x135,mrichmond@example.org,Ericton,20:46:38,23:24:10,422.94,Mobile Payment,Organic Produce,Local Farm,2022-02-10,2024-04-04 06:54:29,4
96be7cd1-fed5-4614-999b-835bef18badc,Jeanette Wagner,Other,64,(597)611-4323,richardking@example.com,Russellchester,04:27:50,07:16:41,488.67,Credit Card,Vegetables,Local Farm,2021-01-18,2024-04-10 04:48:02,2
61d63db9-bc5a-4a93-b5df-2ef1aa863dac,Crystal Anderson,Female,28,+1-380-335-9609,gilmorestephanie@example.com,Port Emily,19:35:40,20:48:46,67.14,Mobile Payment,Fruits,Wholesale Market,2022-11-01,2024-04-19 21:44:59,1
